endTime,endDate,artistName,trackName,msPlayed,secsPlayed,minsPlayed
6/18/2022 14:52,6/18/2022,Hazel English,Blue Light,97578,97.58,1.63
6/18/2022 14:56,6/18/2022,Rainbow Kitten Surprise,Work Out,274687,274.69,4.58
6/18/2022 14:56,6/18/2022,Pinegrove,Aphasia,3093,3.09,0.05
6/18/2022 15:00,6/18/2022,girl in red,midnight love,193928,193.93,3.23
6/18/2022 15:03,6/18/2022,chloe moriondo,Manta Rays,211826,211.83,3.53
6/18/2022 15:05,6/18/2022,Taylor Swift,my tears ricochet,134592,134.59,2.24
6/18/2022 16:15,6/18/2022,Taylor Swift,my tears ricochet,27776,27.78,0.46
6/18/2022 16:19,6/18/2022,Beach Bunny,Painkiller,216146,216.15,3.6
6/18/2022 16:23,6/18/2022,Neck Deep,December,218954,218.95,3.65
6/18/2022 16:26,6/18/2022,Pinegrove,Old Friends,207720,207.72,3.46
6/18/2022 16:30,6/18/2022,Turnover,Dizzy On the Comedown,255773,255.77,4.26
6/18/2022 16:35,6/18/2022,"Slaughter Beach, Dog",Anything,260944,260.94,4.35
6/18/2022 16:46,6/18/2022,The 1975,Robbers,209485,209.49,3.49
6/18/2022 18:04,6/18/2022,The Temper Trap,Sweet Disposition,13800,13.8,0.23
6/18/2022 18:04,6/18/2022,The Temper Trap,Sweet Disposition,230800,230.8,3.85
6/18/2022 18:08,6/18/2022,The Smiths,Heaven Knows I'm Miserable Now - 2011 Remaster,215760,215.76,3.6
6/18/2022 18:11,6/18/2022,The Smiths,Back to the Old House - 2011 Remaster,186626,186.63,3.11
6/18/2022 18:14,6/18/2022,The Smiths,Bigmouth Strikes Again - 2011 Remaster,193320,193.32,3.22
6/18/2022 18:16,6/18/2022,The Smiths,Pretty Girls Make Graves - 2011 Remaster,162945,162.95,2.72
6/18/2022 18:21,6/18/2022,The Smiths,How Soon Is Now? - 2011 Remaster,252740,252.74,4.21
6/18/2022 18:52,6/18/2022,girl in red,we fell in love in october,184153,184.15,3.07
6/18/2022 18:56,6/18/2022,girl in red,i wanna be your girlfriend,204990,204.99,3.42
6/18/2022 19:04,6/18/2022,girl in red,girls,198400,198.4,3.31
6/18/2022 19:06,6/18/2022,The 1975,Don’t Worry,3967,3.97,0.07
6/18/2022 19:06,6/18/2022,The 1975,The 1975,6250,6.25,0.1
6/18/2022 19:06,6/18/2022,girl in red,bad idea!,145938,145.94,2.43
6/18/2022 19:10,6/18/2022,The 1975,I Think There's Something You Should Know,240986,240.99,4.02
6/18/2022 19:14,6/18/2022,The 1975,Frail State Of Mind,233501,233.5,3.89
6/18/2022 19:17,6/18/2022,The 1975,Roadkill,175117,175.12,2.92
6/18/2022 19:20,6/18/2022,The 1975,Playing On My Mind,204210,204.21,3.4
6/18/2022 19:23,6/18/2022,The 1975,The End (Music For Cars),150929,150.93,2.52
6/18/2022 19:24,6/18/2022,The 1975,Streaming,92895,92.9,1.55
6/18/2022 19:49,6/18/2022,The 1975,If You’re Too Shy (Let Me Know),319370,319.37,5.32
6/18/2022 19:53,6/18/2022,The 1975,People,7747,7.75,0.13
6/18/2022 19:53,6/18/2022,The 1975,Tonight (I Wish I Was Your Boy),247265,247.27,4.12
6/18/2022 19:55,6/18/2022,The 1975,Then Because She Goes,127342,127.34,2.12
6/18/2022 19:58,6/18/2022,The 1975,Jesus Christ 2005 God Bless America,151633,151.63,2.53
6/19/2022 17:45,6/19/2022,The 1975,Jesus Christ 2005 God Bless America,1002,1,0.02
6/19/2022 17:48,6/19/2022,The 1975,Me & You Together Song,207223,207.22,3.45
6/19/2022 17:55,6/19/2022,The 1975,I Think There's Something You Should Know,240986,240.99,4.02
6/19/2022 17:59,6/19/2022,The 1975,Nothing Revealed / Everything Denied,218496,218.5,3.64
6/19/2022 18:03,6/19/2022,The 1975,Tonight (I Wish I Was Your Boy),247265,247.27,4.12
6/19/2022 18:04,6/19/2022,The 1975,Tonight (I Wish I Was Your Boy),1151,1.15,0.02
6/19/2022 18:04,6/19/2022,The 1975,Shiny Collarbone,469,0.47,0.01
6/19/2022 18:04,6/19/2022,The 1975,Shiny Collarbone,55868,55.87,0.93
6/19/2022 18:09,6/19/2022,The 1975,If You’re Too Shy (Let Me Know),319370,319.37,5.32
6/19/2022 18:12,6/19/2022,The 1975,Playing On My Mind,204210,204.21,3.4
6/19/2022 18:13,6/19/2022,The 1975,Having No Head,39886,39.89,0.66
6/19/2022 18:17,6/19/2022,The 1975,What Should I Say,246444,246.44,4.11
6/19/2022 18:19,6/19/2022,The 1975,Bagsy Not In Net,115309,115.31,1.92
6/19/2022 18:39,6/19/2022,The 1975,If I Believe You,380320,380.32,6.34
6/19/2022 18:40,6/19/2022,The 1975,Please Be Naked,64515,64.52,1.08
6/19/2022 18:45,6/19/2022,The 1975,Lostmyhead,280063,280.06,4.67
6/19/2022 18:48,6/19/2022,The 1975,The Ballad Of Me And My Brain,171440,171.44,2.86
6/19/2022 18:54,6/19/2022,The 1975,Somebody Else,347520,347.52,5.79
6/19/2022 18:56,6/19/2022,The 1975,Loving Someone,160911,160.91,2.68
6/19/2022 22:00,6/19/2022,The 1975,Loving Someone,29824,29.82,0.5
6/19/2022 22:04,6/19/2022,The 1975,Be My Mistake,6400,6.4,0.11
6/19/2022 22:04,6/19/2022,The 1975,TOOTIMETOOTIMETOOTIME,207851,207.85,3.46
6/19/2022 22:04,6/19/2022,The 1975,Love It If We Made It,9213,9.21,0.15
6/19/2022 22:04,6/19/2022,The 1975,Surrounded By Heads And Bodies,8085,8.09,0.13
6/19/2022 22:08,6/19/2022,The 1975,Give Yourself A Try,2837,2.84,0.05
6/19/2022 22:08,6/19/2022,The 1975,I Always Wanna Die (Sometimes),214122,214.12,3.57
6/19/2022 22:08,6/19/2022,The 1975,How To Draw / Petrichor,2389,2.39,0.04
6/19/2022 22:08,6/19/2022,The 1975,Inside Your Mind,2965,2.97,0.05
6/19/2022 22:10,6/19/2022,The 1975,Give Yourself A Try,137834,137.83,2.3
6/19/2022 22:10,6/19/2022,The 1975,Inside Your Mind,3200,3.2,0.05
6/19/2022 22:12,6/19/2022,The 1975,The Man Who Married A Robot / Love Theme,2197,2.2,0.04
6/19/2022 22:12,6/19/2022,The 1975,I Couldn't Be More In Love,91712,91.71,1.53
6/19/2022 22:12,6/19/2022,The 1975,It's Not Living (If It's Not With You),3690,3.69,0.06
6/19/2022 22:32,6/19/2022,The 1975,The Man Who Married A Robot / Love Theme,16079,16.08,0.27
6/19/2022 22:32,6/19/2022,The 1975,It's Not Living (If It's Not With You),248335,248.34,4.14
6/19/2022 22:36,6/19/2022,The 1975,Sincerity Is Scary,225955,225.96,3.77
6/19/2022 22:51,6/19/2022,The 1975,Mine,170713,170.71,2.85
6/19/2022 22:54,6/19/2022,Still Woozy,Goodie Bag,146390,146.39,2.44
6/19/2022 22:56,6/19/2022,Still Woozy,Wolfcat,138727,138.73,2.31
6/19/2022 22:57,6/19/2022,Still Woozy,Vacation,3306,3.31,0.06
6/19/2022 22:57,6/19/2022,Still Woozy,BS,64597,64.6,1.08
6/19/2022 22:57,6/19/2022,Still Woozy,Before You Were Mine,3797,3.8,0.06
6/19/2022 23:01,6/19/2022,Still Woozy,Woopie,189840,189.84,3.16
6/19/2022 23:02,6/19/2022,Still Woozy,Drake,99095,99.1,1.65
6/19/2022 23:04,6/19/2022,Still Woozy,Habit,141738,141.74,2.36
6/19/2022 23:07,6/19/2022,Still Woozy,Lucy,142500,142.5,2.38
6/19/2022 23:08,6/19/2022,Still Woozy,Woof,68654,68.65,1.14
6/20/2022 1:14,6/20/2022,Wise Disguise,Maybe Thanks,2965,2.97,0.05
6/20/2022 10:31,6/20/2022,girl in red,we fell in love in october,301563,301.56,5.03
6/20/2022 10:31,6/20/2022,girl in red,hornylovesickmess,12557,12.56,0.21
6/20/2022 10:34,6/20/2022,girl in red,i wanna be your girlfriend,204990,204.99,3.42
6/20/2022 10:36,6/20/2022,girl in red,4am,110861,110.86,1.85
6/20/2022 10:38,6/20/2022,"Tyler, The Creator",LUMBERJACK,970,0.97,0.02
6/20/2022 10:38,6/20/2022,girl in red,Say It - Spotify Studio Oyster Recording,106950,106.95,1.78
6/20/2022 10:38,6/20/2022,"Tyler, The Creator",SIR BAUDELAIRE (feat. DJ Drama),740,0.74,0.01
6/20/2022 10:39,6/20/2022,"Tyler, The Creator",SIR BAUDELAIRE (feat. DJ Drama),88624,88.62,1.48
6/20/2022 10:42,6/20/2022,"Tyler, The Creator",CORSO,146481,146.48,2.44
6/20/2022 10:44,6/20/2022,"Tyler, The Creator",LEMONHEAD (feat. 42 Dugg),130980,130.98,2.18
6/20/2022 10:46,6/20/2022,"Tyler, The Creator",WUSYANAME (feat. Youngboy Never Broke Again & Ty Dolla $ign),121572,121.57,2.03
6/20/2022 10:49,6/20/2022,"Tyler, The Creator",LUMBERJACK,138312,138.31,2.31
6/20/2022 10:51,6/20/2022,"Tyler, The Creator",HOT WIND BLOWS (feat. Lil Wayne),138065,138.07,2.3
6/20/2022 10:59,6/20/2022,"Tyler, The Creator",MASSA,127744,127.74,2.13
6/20/2022 11:03,6/20/2022,Turnover,Dizzy On the Comedown,255773,255.77,4.26
6/20/2022 11:07,6/20/2022,Turnover,Cutting My Fingers Off,195984,195.98,3.27
6/20/2022 11:11,6/20/2022,Turnover,Super Natural,257859,257.86,4.3
6/20/2022 11:12,6/20/2022,Turnover,Humming,77213,77.21,1.29
6/20/2022 11:14,6/20/2022,Still Woozy,Kenny,95658,95.66,1.59
6/20/2022 11:20,6/20/2022,Rainbow Kitten Surprise,When It Lands,2706,2.71,0.05
6/20/2022 11:20,6/20/2022,Rainbow Kitten Surprise,Work Out,291776,291.78,4.86
6/20/2022 11:23,6/20/2022,Rainbow Kitten Surprise,All's Well That Ends,8301,8.3,0.14
6/20/2022 11:23,6/20/2022,Rainbow Kitten Surprise,It's Called: Freefall,152293,152.29,2.54
6/20/2022 11:25,6/20/2022,Rainbow Kitten Surprise,First Class,120853,120.85,2.01
6/20/2022 15:57,6/20/2022,girl in red,midnight love,193928,193.93,3.23
6/20/2022 16:02,6/20/2022,girl in red,say anything,46033,46.03,0.77
6/20/2022 16:02,6/20/2022,girl in red,i wanna be your girlfriend,204990,204.99,3.42
6/20/2022 16:02,6/20/2022,girl in red,i wanna be your girlfriend,5180,5.18,0.09
6/20/2022 16:06,6/20/2022,Rainbow Kitten Surprise,Cocaine Jesus,229666,229.67,3.83
6/20/2022 16:32,6/20/2022,Rainbow Kitten Surprise,Devil Like Me,188280,188.28,3.14
6/20/2022 16:35,6/20/2022,Rainbow Kitten Surprise,First Class,50654,50.65,0.84
6/20/2022 21:16,6/20/2022,girl in red,we fell in love in october,184153,184.15,3.07
6/20/2022 21:19,6/20/2022,girl in red,i wanna be your girlfriend,204990,204.99,3.42
6/20/2022 21:22,6/20/2022,girl in red,girls,198400,198.4,3.31
6/20/2022 21:26,6/20/2022,girl in red,bad idea!,219638,219.64,3.66
6/20/2022 21:29,6/20/2022,girl in red,midnight love,193928,193.93,3.23
6/20/2022 21:32,6/20/2022,girl in red,Serotonin,182426,182.43,3.04
6/20/2022 21:35,6/20/2022,girl in red,Body And Mind,186672,186.67,3.11
6/20/2022 21:38,6/20/2022,girl in red,summer depression,151693,151.69,2.53
6/20/2022 21:41,6/20/2022,girl in red,i'll die anyway.,192612,192.61,3.21
6/20/2022 21:43,6/20/2022,girl in red,4am,110861,110.86,1.85
6/20/2022 21:46,6/20/2022,girl in red,You Stupid Bitch,195951,195.95,3.27
6/20/2022 21:49,6/20/2022,girl in red,watch you sleep.,180225,180.23,3
6/20/2022 21:51,6/20/2022,girl in red,forget her,143355,143.36,2.39
6/20/2022 21:54,6/20/2022,girl in red,dead girl in the pool.,186642,186.64,3.11
6/20/2022 21:56,6/20/2022,girl in red,I'll Call You Mine,103720,103.72,1.73
6/20/2022 23:05,6/20/2022,girl in red,I'll Call You Mine,98234,98.23,1.64
6/20/2022 23:06,6/20/2022,girl in red,i need to be alone.,48408,48.41,0.81
6/20/2022 23:09,6/20/2022,Taylor Swift,the 1,210251,210.25,3.5
6/20/2022 23:16,6/20/2022,Taylor Swift,cardigan,239560,239.56,3.99
6/20/2022 23:16,6/20/2022,Taylor Swift,the last great american dynasty,14593,14.59,0.24
6/20/2022 23:21,6/20/2022,Taylor Swift,exile (feat. Bon Iver),285634,285.63,4.76
6/20/2022 23:25,6/20/2022,Taylor Swift,seven,2389,2.39,0.04
6/20/2022 23:25,6/20/2022,Taylor Swift,mirrorball,2474,2.47,0.04
6/20/2022 23:25,6/20/2022,Taylor Swift,my tears ricochet,233192,233.19,3.89
6/20/2022 23:28,6/20/2022,Taylor Swift,august,208021,208.02,3.47
6/20/2022 23:29,6/20/2022,Taylor Swift,illicit affairs,2688,2.69,0.04
6/20/2022 23:29,6/20/2022,Taylor Swift,this is me trying,21952,21.95,0.37
6/20/2022 23:33,6/20/2022,Taylor Swift,invisible string,243818,243.82,4.06
6/20/2022 23:35,6/20/2022,Taylor Swift,mad woman,86357,86.36,1.44
6/20/2022 23:35,6/20/2022,Taylor Swift,epiphany,3498,3.5,0.06
6/20/2022 23:40,6/20/2022,Taylor Swift,hoax,3818,3.82,0.06
6/20/2022 23:40,6/20/2022,Taylor Swift,betty,288554,288.55,4.81
6/20/2022 23:40,6/20/2022,Taylor Swift,the 1,28117,28.12,0.47
6/20/2022 23:40,6/20/2022,Taylor Swift,peace,2986,2.99,0.05
6/20/2022 23:49,6/20/2022,Taylor Swift,All Too Well (10 Minute Version) (Taylor's Version) (From The Vault),497749,497.75,8.3
6/21/2022 0:03,6/21/2022,Taylor Swift,Out Of The Woods,5010,5.01,0.08
6/21/2022 0:03,6/21/2022,Taylor Swift,Style,231000,231,3.85
6/21/2022 0:07,6/21/2022,Taylor Swift,All You Had To Do Was Stay,193293,193.29,3.22
6/21/2022 0:27,6/21/2022,Taylor Swift,Shake It Off,219200,219.2,3.65
6/21/2022 0:27,6/21/2022,Taylor Swift,I Wish You Would,8946,8.95,0.15
6/21/2022 0:31,6/21/2022,Taylor Swift,Bad Blood,211933,211.93,3.53
6/21/2022 0:31,6/21/2022,Taylor Swift,Wildest Dreams,11960,11.96,0.2
6/21/2022 11:36,6/21/2022,Taylor Swift,Wildest Dreams,98760,98.76,1.65
6/21/2022 11:40,6/21/2022,"Tyler, The Creator",IGOR'S THEME,200693,200.69,3.34
6/21/2022 11:43,6/21/2022,"Tyler, The Creator",EARFQUAKE,190066,190.07,3.17
6/21/2022 11:46,6/21/2022,"Tyler, The Creator",I THINK,212013,212.01,3.53
6/21/2022 11:46,6/21/2022,"Tyler, The Creator",EXACTLY WHAT YOU RUN FROM YOU END UP CHASING,14626,14.63,0.24
6/21/2022 11:49,6/21/2022,"Tyler, The Creator",RUNNING OUT OF TIME,177226,177.23,2.95
6/21/2022 11:53,6/21/2022,"Tyler, The Creator",NEW MAGIC WAND,195320,195.32,3.26
6/21/2022 11:56,6/21/2022,"Tyler, The Creator",A BOY IS A GUN*,210253,210.25,3.5
6/21/2022 11:59,6/21/2022,"Tyler, The Creator",PUPPET,179013,179.01,2.98
6/21/2022 12:04,6/21/2022,"Tyler, The Creator",WHAT'S GOOD,205626,205.63,3.43
6/21/2022 12:12,6/21/2022,"Tyler, The Creator","GONE, GONE / THANK YOU",348770,348.77,5.81
6/21/2022 13:50,6/21/2022,girl in red,summer depression,610,0.61,0.01
6/21/2022 13:53,6/21/2022,Phoebe Bridgers,Kyoto,184524,184.52,3.08
6/21/2022 13:56,6/21/2022,girl in red,summer depression,151693,151.69,2.53
6/21/2022 13:59,6/21/2022,Modern Baseball,Notes,135682,135.68,2.26
6/21/2022 14:02,6/21/2022,Bad Bunny,Un Verano Sin Ti,12763,12.76,0.21
6/21/2022 14:02,6/21/2022,Sad Cops,Honey,212250,212.25,3.54
6/21/2022 14:04,6/21/2022,Moose Blood,Gum,128429,128.43,2.14
6/21/2022 14:07,6/21/2022,Joyce Manor,Souvenir,186210,186.21,3.1
6/21/2022 14:08,6/21/2022,Joyce Manor,NBTSA,22919,22.92,0.38
6/21/2022 14:08,6/21/2022,Rainbow Kitten Surprise,It's Called: Freefall,4309,4.31,0.07
6/21/2022 14:15,6/21/2022,Rainbow Kitten Surprise,Work Out,427954,427.95,7.13
6/21/2022 14:18,6/21/2022,Rainbow Kitten Surprise,It's Called: Freefall,152293,152.29,2.54
6/21/2022 14:21,6/21/2022,Rainbow Kitten Surprise,Cocaine Jesus,229666,229.67,3.83
6/21/2022 14:23,6/21/2022,Rainbow Kitten Surprise,Devil Like Me,119602,119.6,1.99
6/21/2022 14:29,6/21/2022,Rainbow Kitten Surprise,First Class,343485,343.49,5.72
6/21/2022 14:34,6/21/2022,Rainbow Kitten Surprise,Work Out,330041,330.04,5.5
6/21/2022 14:39,6/21/2022,Rainbow Kitten Surprise,Painkillers,305094,305.09,5.08
6/21/2022 17:58,6/21/2022,Rainbow Kitten Surprise,Painkillers,725,0.73,0.01
6/21/2022 19:49,6/21/2022,Beach Bunny,Cloud 9,147350,147.35,2.46
6/21/2022 19:50,6/21/2022,Lorde,Perfect Places,41100,41.1,0.69
6/21/2022 19:53,6/21/2022,ROLE MODEL,hello!,188546,188.55,3.14
6/21/2022 19:57,6/21/2022,The Neighbourhood,Sweater Weather,240400,240.4,4.01
6/21/2022 19:59,6/21/2022,Twenty One Pilots,Stressed Out,8340,8.34,0.14
6/21/2022 19:59,6/21/2022,Rex Orange County,Pluto Projector,119744,119.74,2
6/21/2022 19:59,6/21/2022,Dayglow,Can I Call You Tonight?,5820,5.82,0.1
6/21/2022 20:03,6/21/2022,The Temper Trap,Sweet Disposition,230800,230.8,3.85
6/21/2022 20:03,6/21/2022,Fitz and The Tantrums,Spark,11120,11.12,0.19
6/21/2022 20:04,6/21/2022,OK Go,This Too Shall Pass,44270,44.27,0.74
6/21/2022 20:07,6/21/2022,Two Door Cinema Club,What You Know,191706,191.71,3.2
6/21/2022 20:08,6/21/2022,Twenty One Pilots,Stressed Out,920,0.92,0.02
6/21/2022 20:08,6/21/2022,Bad Suns,Learn to Trust,9690,9.69,0.16
6/21/2022 20:08,6/21/2022,AWOLNATION,Not Your Fault,2180,2.18,0.04
6/21/2022 20:08,6/21/2022,WALK THE MOON,Jenny,1490,1.49,0.02
6/21/2022 20:08,6/21/2022,Arctic Monkeys,R U Mine?,8914,8.91,0.15
6/21/2022 20:08,6/21/2022,The Mowgli's,San Francisco,1260,1.26,0.02
6/21/2022 20:09,6/21/2022,Hazel English,Nine Stories,70250,70.25,1.17
6/22/2022 0:37,6/22/2022,Phoebe Bridgers,Motion Sickness,1749,1.75,0.03
6/22/2022 0:37,6/22/2022,Phoebe Bridgers,Motion Sickness,68906,68.91,1.15
6/22/2022 0:37,6/22/2022,Wallows,Are You Bored Yet? (feat. Clairo),1066,1.07,0.02
6/22/2022 0:41,6/22/2022,Dayglow,Listerine,215555,215.56,3.59
6/22/2022 0:45,6/22/2022,Dayglow,Can I Call You Tonight?,278769,278.77,4.65
6/22/2022 0:48,6/22/2022,boy pablo,hey girl,187000,187,3.12
6/22/2022 0:51,6/22/2022,boy pablo,Everytime,172940,172.94,2.88
6/22/2022 0:57,6/22/2022,Tame Impala,"New Person, Same Old Mistakes",363240,363.24,6.05
6/22/2022 1:00,6/22/2022,Wallows,Nobody Gets Me (Like You),157613,157.61,2.63
6/22/2022 1:02,6/22/2022,Wallows,Remember When,155146,155.15,2.59
6/22/2022 1:07,6/22/2022,Peach Pit,Peach Pit,287080,287.08,4.78
6/22/2022 1:10,6/22/2022,Yot Club,no way !,166458,166.46,2.77
6/22/2022 1:12,6/22/2022,Beach Fossils,Down the Line,158474,158.47,2.64
6/22/2022 1:16,6/22/2022,Bay Faction,One Thrill,189904,189.9,3.17
6/22/2022 1:18,6/22/2022,dad sports,out 4 a breather,178358,178.36,2.97
6/22/2022 1:22,6/22/2022,beabadoobee,Care,194994,194.99,3.25
6/22/2022 1:25,6/22/2022,Dev Lemons,Secure,190769,190.77,3.18
6/22/2022 1:27,6/22/2022,Still Woozy,Lucy,142500,142.5,2.38
6/22/2022 1:27,6/22/2022,Still Woozy,Maybe She,16358,16.36,0.27
6/22/2022 1:30,6/22/2022,The Undercover Dream Lovers,Maybe It's Just Rare,185382,185.38,3.09
6/22/2022 1:35,6/22/2022,The Marías,Ruthless,247455,247.46,4.12
6/22/2022 1:39,6/22/2022,Tame Impala,Lost In Yesterday,249586,249.59,4.16
6/22/2022 1:42,6/22/2022,Day Wave,Gone,221974,221.97,3.7
6/22/2022 1:48,6/22/2022,Peach Pit,Tommy's Party,361760,361.76,6.03
6/22/2022 1:51,6/22/2022,Clairo,4EVER,159595,159.6,2.66
6/22/2022 1:55,6/22/2022,Djo,Chateau (Feel Alright),272157,272.16,4.54
6/22/2022 1:59,6/22/2022,CASTLEBEAT,Telephone,209274,209.27,3.49
6/22/2022 2:02,6/22/2022,Dayglow,Hot Rod,204014,204.01,3.4
6/22/2022 2:05,6/22/2022,Dev Lemons,Franco,159061,159.06,2.65
6/22/2022 2:07,6/22/2022,Vansire,That I Miss You,140116,140.12,2.34
6/22/2022 2:09,6/22/2022,Frankie Cosmos,Young,122298,122.3,2.04
6/22/2022 2:12,6/22/2022,beabadoobee,She Plays Bass,207106,207.11,3.45
6/22/2022 2:15,6/22/2022,Still Woozy,Cooks,174105,174.11,2.9
6/22/2022 2:19,6/22/2022,Wallows,These Days,202626,202.63,3.38
6/22/2022 2:21,6/22/2022,Sad Cops,Best Friends,171200,171.2,2.85
6/22/2022 2:24,6/22/2022,Surf Curse,Freaks,147062,147.06,2.45
6/22/2022 2:28,6/22/2022,Argonaut & Wasp,Body Sensations,248340,248.34,4.14
6/22/2022 2:31,6/22/2022,Monsune,OUTTA MY MIND,226005,226.01,3.77
6/22/2022 2:38,6/22/2022,Her's,Cool with You,375656,375.66,6.26
6/22/2022 2:41,6/22/2022,Summer Salt,Sweet to Me,204306,204.31,3.41
6/22/2022 2:44,6/22/2022,boy pablo,"Dance, Baby!",198000,198,3.3
6/22/2022 2:48,6/22/2022,Goth Babe,Weekend Friend,209454,209.45,3.49
6/22/2022 2:53,6/22/2022,Cuco,Lo Que Siento,312000,312,5.2
6/22/2022 2:57,6/22/2022,Kainalu,How Do I Let Go of You,239333,239.33,3.99
6/22/2022 3:00,6/22/2022,beabadoobee,Worth It,194173,194.17,3.24
6/22/2022 3:02,6/22/2022,boy pablo,honey,108372,108.37,1.81
6/22/2022 11:27,6/22/2022,The Neighbourhood,Stargazing,10546,10.55,0.18
6/22/2022 11:27,6/22/2022,Phoebe Bridgers,Kyoto,184524,184.52,3.08
6/22/2022 11:29,6/22/2022,"Tyler, The Creator",SIR BAUDELAIRE (feat. DJ Drama),88624,88.62,1.48
6/22/2022 11:31,6/22/2022,"Tyler, The Creator",CORSO,146481,146.48,2.44
6/22/2022 11:33,6/22/2022,"Tyler, The Creator",LEMONHEAD (feat. 42 Dugg),130980,130.98,2.18
6/22/2022 11:35,6/22/2022,"Tyler, The Creator",WUSYANAME (feat. Youngboy Never Broke Again & Ty Dolla $ign),121572,121.57,2.03
6/22/2022 11:38,6/22/2022,"Tyler, The Creator",LUMBERJACK,138312,138.31,2.31
6/22/2022 11:40,6/22/2022,"Tyler, The Creator",HOT WIND BLOWS (feat. Lil Wayne),155292,155.29,2.59
6/22/2022 11:44,6/22/2022,"Tyler, The Creator",MASSA,223718,223.72,3.73
6/22/2022 11:48,6/22/2022,"Tyler, The Creator",RUNITUP (feat. Teezo Touchdown),229564,229.56,3.83
6/22/2022 11:51,6/22/2022,"Tyler, The Creator",MANIFESTO (feat. Domo Genesis),175122,175.12,2.92
6/22/2022 12:04,6/22/2022,"Tyler, The Creator",SWEET / I THOUGHT YOU WANTED TO DANCE (feat. Brent Faiyaz & Fana Hues),588139,588.14,9.8
6/22/2022 12:04,6/22/2022,"Tyler, The Creator",MOMMA TALK,5222,5.22,0.09
6/22/2022 12:08,6/22/2022,"Tyler, The Creator",RISE! (feat. DAISY WORLD),203588,203.59,3.39
6/22/2022 12:09,6/22/2022,"Tyler, The Creator",BLESSED,57667,57.67,0.96
6/22/2022 12:11,6/22/2022,"Tyler, The Creator",JUGGERNAUT (feat. Lil Uzi Vert & Pharrell Williams),134925,134.93,2.25
6/22/2022 12:12,6/22/2022,"Tyler, The Creator",WILSHIRE,65749,65.75,1.1
6/22/2022 12:15,6/22/2022,"Tyler, The Creator",SAFARI,177742,177.74,2.96
6/22/2022 12:18,6/22/2022,"Tyler, The Creator",IGOR'S THEME,200693,200.69,3.34
6/22/2022 12:21,6/22/2022,PinkPantheress,Where you are (feat. WILLOW),153706,153.71,2.56
6/22/2022 12:22,6/22/2022,Hotel Ugly,Shut up My Moms Calling,86406,86.41,1.44
6/22/2022 12:27,6/22/2022,"Slaughter Beach, Dog",Are You There,255312,255.31,4.26
6/22/2022 12:31,6/22/2022,"Slaughter Beach, Dog",Do You Understand (What Has Happened to You),283536,283.54,4.73
6/22/2022 12:33,6/22/2022,"Slaughter Beach, Dog",My Girl,132724,132.72,2.21
6/22/2022 12:34,6/22/2022,"Slaughter Beach, Dog",Jonathan,13270,13.27,0.22
6/22/2022 12:39,6/22/2022,"Slaughter Beach, Dog",Thinking of You,290736,290.74,4.85
6/22/2022 12:44,6/22/2022,"Slaughter Beach, Dog",A Modern Lay,316128,316.13,5.27
6/22/2022 13:38,6/22/2022,"Slaughter Beach, Dog",At the Moonbase,99909,99.91,1.67
6/22/2022 13:39,6/22/2022,PinkPantheress,Pain,98544,98.54,1.64
6/22/2022 13:41,6/22/2022,PinkPantheress,Break it off - Bonus,96133,96.13,1.6
6/22/2022 13:43,6/22/2022,PinkPantheress,Where you are (feat. WILLOW),153706,153.71,2.56
6/22/2022 13:44,6/22/2022,PinkPantheress,Attracted To You,67638,67.64,1.13
6/22/2022 13:46,6/22/2022,PinkPantheress,Just for me,116213,116.21,1.94
6/22/2022 14:39,6/22/2022,Mura Masa,"bbycakes (with Lil Uzi Vert, PinkPantheress & Shygirl)",0,0,0
6/22/2022 14:39,6/22/2022,PinkPantheress,I must apologise,105148,105.15,1.75
6/22/2022 14:42,6/22/2022,Frank Ocean,Lost,234093,234.09,3.9
6/22/2022 14:45,6/22/2022,Frank Ocean,Pink + White,184516,184.52,3.08
6/22/2022 14:51,6/22/2022,Frank Ocean,Chanel,210285,210.29,3.5
6/22/2022 14:56,6/22/2022,Frank Ocean,Nights,307151,307.15,5.12
6/22/2022 14:59,6/22/2022,Frank Ocean,Ivy,180876,180.88,3.01
6/22/2022 21:28,6/22/2022,girl in red,we fell in love in october,184153,184.15,3.07
6/22/2022 21:31,6/22/2022,girl in red,i wanna be your girlfriend,204990,204.99,3.42
6/22/2022 21:35,6/22/2022,girl in red,girls,198400,198.4,3.31
6/22/2022 21:35,6/22/2022,girl in red,bad idea!,2677,2.68,0.04
6/22/2022 21:38,6/22/2022,girl in red,midnight love,193928,193.93,3.23
6/22/2022 21:56,6/22/2022,girl in red,Serotonin,138613,138.61,2.31
6/22/2022 23:48,6/22/2022,girl in red,Serotonin,9023,9.02,0.15
6/22/2022 23:50,6/22/2022,"Tyler, The Creator",SIR BAUDELAIRE (feat. DJ Drama),88624,88.62,1.48
6/22/2022 23:52,6/22/2022,"Tyler, The Creator",CORSO,146481,146.48,2.44
6/22/2022 23:55,6/22/2022,"Tyler, The Creator",LEMONHEAD (feat. 42 Dugg),130980,130.98,2.18
